,address,block,coordinates,cuisine_type,dining_category,feature,index,meal,name,phonenumber,price,rating,rating_atmosphere,rating_food,rating_service,rating_value,review_number,special_diets
0,"40C Harding Road, Singapore 249548 Singapore",Tanglin,"1.305885,103.81352","French, European","[u'$$$$, French, European, Vegetarian Friendly']",,264,,atout,tel:+65 3138 1988,S$19 - S$200,4.5,ui_bubble_rating bubble_45,ui_bubble_rating bubble_45,ui_bubble_rating bubble_45,ui_bubble_rating bubble_40,110 reviews,Vegetarian Friendly
0,"161 Middle Road Sculpture Square, Singapore 188978 Singapore",Central Area/City Area,"1.299648,103.85207",,"[u'$$ - $$$, Mediterranean, Middle Eastern, International']",,265,,Artichoke,tel:+65 6336 6949,,4.0,ui_bubble_rating bubble_40,ui_bubble_rating bubble_45,ui_bubble_rating bubble_40,ui_bubble_rating bubble_35,331 reviews,
0,"3 Belilios Road Hilton Garden Inn Singapore Serangoon #01-03 Hilton Garden Inn,, Singapore 219924 Singapore",Little India,"1.30775,103.85222","Indian, Asian","[u'$$ - $$$, Indian, Asian, Vegetarian Friendly']",,266,"Lunch, Dinner, Brunch, After-hours",Kailash Parbat,tel:+65 6836 5545,,4.0,ui_bubble_rating bubble_35,ui_bubble_rating bubble_40,ui_bubble_rating bubble_40,ui_bubble_rating bubble_35,538 reviews,"Vegetarian Friendly, Vegan Options, Gluten Free Options"
0,"9 Raffles Boulevard Millenia Walk #01-75 Millenia Walk, Singapore 039596 Singapore",Marina Centre,"1.292389,103.86006","Asian, Fusion","[u'$$ - $$$, Asian, Fusion, Vegetarian Friendly']",,267,"Lunch, Dinner",Elemen,tel:+65 6238 0511,,4.0,ui_bubble_rating bubble_40,ui_bubble_rating bubble_45,ui_bubble_rating bubble_40,ui_bubble_rating bubble_40,268 reviews,"Vegetarian Friendly, Vegan Options, Gluten Free Options"
0,"165 Tanjong Pagar Road Amara Singapore, Singapore 088539 Singapore",Anson,"1.275076,103.843765","Seafood, International, Mediterranean","[u'$$ - $$$, Seafood, International, Mediterranean']","Reservations, Seating, Highchairs Available, Wheelchair Accessible, Serves Alcohol, Full Bar, Table Service",268,"Breakfast, Lunch, Dinner, Brunch, Drinks",Element at  Amara Singapore Hotel,tel:+65 6879 2607,,4.0,ui_bubble_rating bubble_40,ui_bubble_rating bubble_40,ui_bubble_rating bubble_40,ui_bubble_rating bubble_35,270 reviews,Vegetarian Friendly
0,"1 Nanson Road InterContinental Singapore Robertson Quay, Singapore 238909 Singapore",Robertson Quay,"1.289701,103.8384",,"[u'$$ - $$$, Deli, International, Asian']",,269,,Marcello,tel:+65 6826 5041,,4.5,ui_bubble_rating bubble_45,ui_bubble_rating bubble_45,ui_bubble_rating bubble_45,ui_bubble_rating bubble_45,115 reviews,
0,"11 Cavenagh Road Holiday Inn Singapore Orchard City Centre Holiday Inn Singapore Orchard City Centre, Singapore 229616 Singapore",Somerset,"1.302211,103.84103","Indian, Asian","[u'$$$$, Indian, Asian, Vegetarian Friendly']",,270,,Tandoor,tel:+65 6733 8333,S$37 - S$86,4.0,ui_bubble_rating bubble_40,ui_bubble_rating bubble_40,ui_bubble_rating bubble_40,ui_bubble_rating bubble_35,382 reviews,"Vegetarian Friendly, Vegan Options, Gluten Free Options"
0,"101 Jalan Sultan The Sultan The Sultan Hotel Lobby, Singapore 199002 Singapore",Central Area/City Area,"1.303226,103.86116","Asian, Singaporean, Chinese, Contemporary","[u'$$ - $$$, Asian, Singaporean, Chinese']","Reservations, Seating, Serves Alcohol",271,"Lunch, Dinner, Breakfast",One Bowl,tel:+65 6291 9020,,4.5,ui_bubble_rating bubble_45,ui_bubble_rating bubble_45,ui_bubble_rating bubble_45,ui_bubble_rating bubble_45,55 reviews,
0,"270 Queen Street Albert Centre, Singapore 180270 Singapore",Central Area/City Area,"1.301152,103.854385","Indian, Indonesian, Chinese","[u'$, Indian, Indonesian, Chinese']",,272,"Breakfast, Lunch, Dinner, Brunch",Albert Centre Market & Food Centre,,,4.0,ui_bubble_rating bubble_35,ui_bubble_rating bubble_40,ui_bubble_rating bubble_35,ui_bubble_rating bubble_45,205 reviews,Vegetarian Friendly
0,"115 Amoy Street, Singapore 069935 Singapore",Outram,"1.28226,103.847916",,"[u'$$ - $$$, Asian, Singaporean, Fusion']",,273,,Ding Dong,tel:+65 6557 0189,,4.0,ui_bubble_rating bubble_40,ui_bubble_rating bubble_40,ui_bubble_rating bubble_40,ui_bubble_rating bubble_35,322 reviews,
0,"Blk 9 Dempsey Road #01-09 Dempsey Hill, Singapore 247697 Singapore",Tanglin,"1.303392,103.81018","Italian, European, Mediterranean","[u'$$ - $$$, Italian, European, Mediterranean']",,274,,La Forketta Gastronomia Italiana,tel:+65 6475 2298,S$19 - S$50,3.5,ui_bubble_rating bubble_40,ui_bubble_rating bubble_40,ui_bubble_rating bubble_35,ui_bubble_rating bubble_35,295 reviews,Vegetarian Friendly
0,"48 Peck Seah Street, Singapore 079317 Singapore",Central Business District,"1.277751,103.8453",,"[u'$$ - $$$, Turkish, Middle Eastern, Vegetarian Friendly']",,275,,Fat Prince,tel:+65 6221 7794,,4.5,ui_bubble_rating bubble_45,ui_bubble_rating bubble_45,ui_bubble_rating bubble_45,ui_bubble_rating bubble_40,181 reviews,
0,"10 Bayfront Avenue Marina Bay Sands B1-01a, Singapore 018956 Singapore",Marina Bay,"1.283852,103.85874","Indian, Asian","[u'$$$$, Indian, Asian, Vegetarian Friendly']","Takeout, Reservations, Seating, Parking Available, Highchairs Available, Wheelchair Accessible, Serves Alcohol, Full Bar, Accepts Credit Cards, Table Service",276,"Lunch, Dinner, After-hours",Punjab Grill,tel:+65 6688 7395,,4.0,ui_bubble_rating bubble_40,ui_bubble_rating bubble_40,ui_bubble_rating bubble_40,ui_bubble_rating bubble_35,601 reviews,"Vegetarian Friendly, Vegan Options, Halal, Gluten Free Options"
0,"10 Dempsey Rd, Singapore 247700 Singapore",Tanglin,"1.303061,103.810425","Chinese, Asian, Singaporean, Fusion","[u'$$ - $$$, Chinese, Asian, Singaporean']","Takeout, Reservations, Outdoor Seating, Seating, Wheelchair Accessible, Serves Alcohol, Full Bar, Table Service",277,"Lunch, Dinner, Brunch, After-hours",Chop Suey Cafe,tel:+65 9224 6611,,4.0,ui_bubble_rating bubble_45,ui_bubble_rating bubble_40,ui_bubble_rating bubble_40,ui_bubble_rating bubble_35,204 reviews,"Vegetarian Friendly, Vegan Options, Gluten Free Options"
0,"10 Scotts Road Grand Hyatt Singapore Grand Hyatt Singapore, Singapore 228211 Singapore",Central Area/City Area,"1.306233,103.833435","Italian, Pizza, European","[u'$$ - $$$, Italian, Pizza, European']",,278,,Pete's Place,tel:+65 6732 1234,S$14 - S$42,4.0,ui_bubble_rating bubble_40,ui_bubble_rating bubble_40,ui_bubble_rating bubble_40,ui_bubble_rating bubble_40,546 reviews,"Vegetarian Friendly, Vegan Options, Gluten Free Options"
0,"331 North Bridge Road Odeon Towers, Singapore 188720 Singapore",Central Area/City Area,"1.295881,103.853584","Chinese, Asian, Singaporean","[u'$$ - $$$, Chinese, Asian, Singaporean']",,279,,Asia Grand,tel:+65 6887 0010,S$69 - S$139,4.0,ui_bubble_rating bubble_40,ui_bubble_rating bubble_45,ui_bubble_rating bubble_45,ui_bubble_rating bubble_40,176 reviews,"Vegetarian Friendly, Gluten Free Options"
0,"22 Scotts Road Goodwood Park Hotel, Singapore 228221 Singapore",Central Area/City Area,"1.308844,103.83356",,"[u'$$$$, Japanese, Sushi, Asian']",,280,,Tatsuya,tel:+65 6737 1160,,4.5,ui_bubble_rating bubble_40,ui_bubble_rating bubble_45,ui_bubble_rating bubble_45,ui_bubble_rating bubble_35,285 reviews,
0,"68 Orchard Road Plaza Singapura Plaza Singapura, #03-01, Singapore 238839 Singapore",Museum,"1.2998,103.84476","Chinese, Asian","[u'$$ - $$$, Chinese, Asian']","Takeout, Reservations, Seating, Wheelchair Accessible, Serves Alcohol, Table Service",281,"Lunch, Dinner",Lokkee Restaurant,tel:+65 6884 4566,,4.0,ui_bubble_rating bubble_40,ui_bubble_rating bubble_40,ui_bubble_rating bubble_40,ui_bubble_rating bubble_35,375 reviews,
0,"39C Harding Road, Singapore 249541 Singapore",Tanglin,"1.304835,103.813484",,"[u'$$$$, French, European, Vegetarian Friendly']",,282,,The White Rabbit,tel:+65 6473 9965,,4.0,ui_bubble_rating bubble_45,ui_bubble_rating bubble_40,ui_bubble_rating bubble_40,ui_bubble_rating bubble_35,"1,097 reviews",
0,"10 Bayfront Avenue Marina Bay Sands Marina Bay Sands,, Singapore 018956 Singapore",Marina Bay,"1.282533,103.85995",,"[u'$$$$, Italian, European, Vegetarian Friendly']",,283,,LAVO Italian Restaurant & Rooftop Bar,tel:+65 6688 8591,,4.0,,ui_bubble_rating bubble_40,ui_bubble_rating bubble_45,ui_bubble_rating bubble_35,621 reviews,
0,"252 North Bridge Road #03-21B Raffles City Shopping Centre, Singapore 179103 Singapore",City Hall,"1.29445,103.85393","Indian, Asian","[u'$$$$, Indian, Asian, Vegetarian Friendly']",,284,,Shahi Maharani North Indian Restaurant,tel:+65 6235 8840,S$25 - S$60,4.0,ui_bubble_rating bubble_40,ui_bubble_rating bubble_40,ui_bubble_rating bubble_40,ui_bubble_rating bubble_35,297 reviews,"Vegetarian Friendly, Vegan Options, Halal"
0,"2 Keppel Bay Vista Marina At Keppel Bay, Singapore 098382 Singapore",Bukit Merah,"1.264131,103.81272",Cafe,"[u'$$ - $$$, Cafe, Vegetarian Friendly']",,285,"Breakfast, Lunch, Dinner, Brunch",Prive,tel:+65 6776 0777,,4.0,ui_bubble_rating bubble_45,ui_bubble_rating bubble_40,ui_bubble_rating bubble_40,ui_bubble_rating bubble_35,478 reviews,Vegetarian Friendly
0,"25 Marine Parade Village Hotel Katong Village Hotel Katong Level 4, Singapore 449536 Singapore",Marine Parade,"1.303675,103.90321",,"[u'$$ - $$$, International, Asian, Singaporean']",,286,,Katong Kitchen,tel:+65 6551 2141,,4.0,ui_bubble_rating bubble_40,ui_bubble_rating bubble_40,ui_bubble_rating bubble_40,ui_bubble_rating bubble_40,226 reviews,
0,"200 Victoria Street Bugis Junction #01-90 Bugis Junction, Singapore 188021 Singapore",Central Area/City Area,"1.298771,103.85452",,"[u'$$ - $$$, Italian, Asian, Fusion']",,287,,Platypus Kitchen,tel:+65 6333 4434,,4.0,ui_bubble_rating bubble_40,ui_bubble_rating bubble_40,ui_bubble_rating bubble_40,ui_bubble_rating bubble_40,282 reviews,
0,"500 Jalan Sultan #01-14 Hotel Boss Hotel Boss, Singapore 199020 Singapore",Crawford,"1.305223,103.86023",Cafe,"[u'$$ - $$$, Cafe']","Takeout, Reservations, Seating, Free Wifi, Accepts Credit Cards, Digital Payments",288,"Breakfast, Drinks",The White Ombre Cafe,tel:+65 6291 2612,,5.0,,ui_bubble_rating bubble_50,ui_bubble_rating bubble_45,ui_bubble_rating bubble_45,58 reviews,
0,"18 Gemmill Lane, Singapore 069255 Singapore",Outram,"1.2825,103.84722",,"[u'$$ - $$$, French, Mediterranean, European']",,289,,Bar-A-Thym Restaurant,tel:+65 6557 2224,,4.5,,ui_bubble_rating bubble_45,ui_bubble_rating bubble_45,ui_bubble_rating bubble_45,90 reviews,
0,"30 Merchant Road Riverside Point #01-05/06 Riverside Point, Singapore 058282 Singapore",Central Area/City Area,"1.289699,103.84442","American, Bar, Pub, Brew Pub","[u'$$ - $$$, American, Bar, Pub']",,290,"Lunch, Dinner, After-hours, Drinks",Brewerkz,tel:+65 6438 7438,S$21 - S$35,4.0,ui_bubble_rating bubble_40,ui_bubble_rating bubble_40,ui_bubble_rating bubble_40,ui_bubble_rating bubble_35,"1,200 reviews",
0,"8 Marina View Asia Square Tower 1 Asia Square Tower 1, #02-08/09/10, Singapore 018960 Singapore",Central Area/City Area,"1.279389,103.85185","Chinese, Asian","[u'$$ - $$$, Chinese, Asian, Vegetarian Friendly']","Takeout, Reservations, Private Dining, Seating, Wheelchair Accessible, Serves Alcohol, Full Bar, Table Service",291,"Lunch, Dinner",Imperial Treasure Super Peking Duck Restaurant,tel:+65 6636 1868,,4.0,ui_bubble_rating bubble_40,ui_bubble_rating bubble_45,ui_bubble_rating bubble_40,ui_bubble_rating bubble_40,209 reviews,Vegetarian Friendly
0,"166 Serangoon Road Little India Junction of Norris Road, Singapore 218050 Singapore",Central Area/City Area,"1.308263,103.85308","Pakistani, Indian","[u'$$ - $$$, Pakistani, Indian, Vegetarian Friendly']",,292,,Khansama Tandoori Restaurant,tel:+65 6299 0300,S$14 - S$21,4.0,ui_bubble_rating bubble_35,ui_bubble_rating bubble_45,ui_bubble_rating bubble_40,ui_bubble_rating bubble_40,690 reviews,"Vegetarian Friendly, Vegan Options"
0,"20 Gemmill Lane, Singapore 069256 Singapore",Outram,"1.282407,103.84726",,"[u'$$$$, Italian, European, Vegetarian Friendly']",,293,,Guccio Ristorante,tel:+65 6224 1684,,5.0,ui_bubble_rating bubble_50,ui_bubble_rating bubble_50,ui_bubble_rating bubble_45,ui_bubble_rating bubble_45,45 reviews,
0,"7 Wallich Street Tanjong Pagar Centre Tanjong Pagar Centre #B1-03, Singapore 078884 Singapore",Central Business District,"1.277539,103.844635",,"[u'$$ - $$$, Asian, Indonesian, Singaporean']",,294,,IndoChili,tel:+65 6386 6427,,4.5,,ui_bubble_rating bubble_45,ui_bubble_rating bubble_45,ui_bubble_rating bubble_45,111 reviews,
0,"308 Tanglin Road Phoenix Park #01-01, Singapore 247974 Singapore",Tanglin,"1.298056,103.8148",Cafe,"[u'$$ - $$$, Cafe, Vegetarian Friendly, Gluten Free Options']","Takeout, Reservations, Seating, Parking Available, Table Service",295,"Lunch, Brunch, Breakfast, Dinner",Boufe Boutique Cafe,tel:+65 6734 7656,,4.0,ui_bubble_rating bubble_45,ui_bubble_rating bubble_40,ui_bubble_rating bubble_40,ui_bubble_rating bubble_40,139 reviews,"Vegetarian Friendly, Gluten Free Options"
0,"442 Orchard Road Orchard Hotel Singapore #01-02 to 05 Claymore Connect, Singapore 238879 Singapore",Boulevard,"1.307459,103.829","Irish, Bar, Pub","[u'$$ - $$$, Irish, Bar, Pub']",,296,,Muddy Murphy's Irish Pub,tel:+65 6735 0400,S$14 - S$35,4.0,ui_bubble_rating bubble_40,ui_bubble_rating bubble_40,ui_bubble_rating bubble_40,ui_bubble_rating bubble_35,271 reviews,Vegetarian Friendly
0,"19 Purvis Street, Singapore Singapore",Central Area/City Area,"1.296243,103.85548","Chinese, Asian, Singaporean","[u'$, Chinese, Asian, Singaporean']","Takeout, Seating, Serves Alcohol, Table Service",297,"Lunch, Dinner, Brunch",Chin Chin Eating House,tel:+65 6337 4640,,4.0,ui_bubble_rating bubble_35,ui_bubble_rating bubble_40,ui_bubble_rating bubble_35,ui_bubble_rating bubble_40,274 reviews,
0,"2 Orchard Turn Ion Orchard Ion Orchard #02-21, Singapore 238801 Singapore",Boulevard,"1.303941,103.83198",International,"[u'$$ - $$$, International, Vegetarian Friendly, Vegan Options']",,298,"Drinks, Breakfast, Lunch, Dinner, Brunch",TWG Tea at ION Orchard,tel:+65 6735 1837,,4.0,ui_bubble_rating bubble_40,ui_bubble_rating bubble_40,ui_bubble_rating bubble_40,ui_bubble_rating bubble_35,363 reviews,"Vegetarian Friendly, Vegan Options"
0,"333A Orchard Road Mandarin Gallery #04-16 Mandarin Gallery, Singapore 238897 Singapore",Somerset,"1.302373,103.8361","Japanese, Sushi, Asian","[u'$$$$, Japanese, Sushi, Asian']","Reservations, Seating, Wheelchair Accessible, Serves Alcohol, Table Service",299,"Lunch, Dinner",Sushi Ayumu,tel:+65 6733 2114,,4.5,ui_bubble_rating bubble_45,ui_bubble_rating bubble_45,ui_bubble_rating bubble_45,ui_bubble_rating bubble_40,118 reviews,
0,"181 Orchard Road Orchard Central Orchard Central, #07-07/09, Singapore 238896 Singapore",Somerset,"1.300892,103.84","Chinese, Asian","[u'$$ - $$$, Chinese, Asian']","Reservations, Seating, Wheelchair Accessible, Serves Alcohol, Table Service, Takeout",300,"Lunch, Dinner",TungLok XiHe Peking Duck,tel:+65 6736 0006,,4.0,ui_bubble_rating bubble_40,ui_bubble_rating bubble_45,ui_bubble_rating bubble_40,ui_bubble_rating bubble_40,197 reviews,
0,"97 Tanjong Pagar Road, Singapore 088518 Singapore",Outram,"1.277423,103.84346","Asian, Singaporean, Malaysian","[u'$$ - $$$, Asian, Singaporean, Malaysian']","Takeout, Reservations, Seating, Serves Alcohol, Table Service",301,"Lunch, Dinner, After-hours",The Blue Ginger Restaurant,tel:+65 6222 3928,,4.0,ui_bubble_rating bubble_40,ui_bubble_rating bubble_40,ui_bubble_rating bubble_40,ui_bubble_rating bubble_40,377 reviews,Vegetarian Friendly
0,"1 Unity Street Park Hotel Clarke Quay Park Hotel Clarke Quay, Singapore 237983 Singapore",Central Area/City Area,"1.291861,103.8425",,"[u'$$ - $$$, European']",,302,,Porta,tel:+65 6593 8855,,4.0,ui_bubble_rating bubble_40,ui_bubble_rating bubble_40,ui_bubble_rating bubble_40,ui_bubble_rating bubble_40,229 reviews,
0,"26/26B Lorong Mambong, Singapore 277685 Singapore",Holland Village,"1.311517,103.79477","Italian, Pizza, European","[u'$$ - $$$, Italian, Pizza, European']","Delivery, Takeout, Reservations, Outdoor Seating, Seating, Serves Alcohol, Table Service, Highchairs Available",303,"Lunch, Dinner, Brunch",La Nonna,tel:+65 6468 1982,,4.0,ui_bubble_rating bubble_40,ui_bubble_rating bubble_40,ui_bubble_rating bubble_40,ui_bubble_rating bubble_40,277 reviews,Vegetarian Friendly
0,"65 Airport Boulevard Changi Airport Terminal 3 Changi Airport T3 Basement 2 South, Singapore 819663 Singapore",Changi,"1.3561,103.98685","Cafe, Fast food, Asian, Singaporean","[u'$, Cafe, Fast food, Asian']","Takeout, Seating, Wheelchair Accessible",304,"Breakfast, Lunch, Brunch",Ya Kun Kaya Toast,tel:+65 6241 4341,,4.0,ui_bubble_rating bubble_40,ui_bubble_rating bubble_45,ui_bubble_rating bubble_35,ui_bubble_rating bubble_45,209 reviews,
0,"9 Raffles Boulevard Millenia Walk, Singapore 039596 Singapore",Marina Centre,"1.293201,103.859","Japanese, Asian","[u'$$ - $$$, Japanese, Asian']","Reservations, Seating, Serves Alcohol, Table Service",305,"Lunch, Dinner",Sandaime Bunji,tel:+65 6333 1516,,4.0,ui_bubble_rating bubble_40,ui_bubble_rating bubble_40,ui_bubble_rating bubble_40,ui_bubble_rating bubble_35,57 reviews,
0,"3 Stanley Street, Singapore Singapore",Outram,"1.279861,103.84755","French, European","[u'$$$$, French, European']","Reservations, Serves Alcohol, Table Service",306,"Lunch, Dinner",Lerouy,tel:+65 6221 3639,,4.5,ui_bubble_rating bubble_45,ui_bubble_rating bubble_45,ui_bubble_rating bubble_40,ui_bubble_rating bubble_45,74 reviews,
0,"80 Collyer Quay Clifford Pier The Fullerton Bay Hotel, Singapore 049326 Singapore",Marina Bay,"1.284114,103.8535",,"[u'$$ - $$$, Chinese, Asian, Singaporean']",,307,,The Clifford Pier,tel:+65 6877 8911,,4.0,ui_bubble_rating bubble_45,ui_bubble_rating bubble_40,ui_bubble_rating bubble_40,ui_bubble_rating bubble_35,572 reviews,
0,"2 Bayfront Avenue B1-48, Galleria Level The Shoppes at Marina Bay Sands, Singapore 018958 Singapore",Marina Bay,"1.285745,103.85959",,"[u'$$$$, French, Vegetarian Friendly, Gluten Free Options']",,308,,DB Bistro & Oyster Bar,tel:+65 6688 8525,,4.0,ui_bubble_rating bubble_40,ui_bubble_rating bubble_40,ui_bubble_rating bubble_45,ui_bubble_rating bubble_35,"1,148 reviews",
0,"90 Robertson Quay, Singapore 238259 Singapore",Robertson Quay,"1.290382,103.83672",,"[u'$$ - $$$, Fusion, Caucasian, Asian']",,309,,Beast & Butterflies,tel:+65 6657 0018,,4.0,ui_bubble_rating bubble_45,ui_bubble_rating bubble_40,ui_bubble_rating bubble_40,ui_bubble_rating bubble_35,202 reviews,
0,"12 Purvis Street, Singapore 188591 Singapore",Central Area/City Area,"1.296467,103.85528",Australian,"[u'$$ - $$$, Australian, Gluten Free Options']","Reservations, Seating, Wheelchair Accessible, Serves Alcohol, Table Service",310,"Lunch, Dinner",Salted and Hung,tel:+65 6358 3130,S$35 - S$100,4.0,ui_bubble_rating bubble_40,ui_bubble_rating bubble_45,ui_bubble_rating bubble_40,ui_bubble_rating bubble_40,170 reviews,Gluten Free Options
0,"9 Jalan Kubor #01-01, Singapore 199206 Singapore",Central Area/City Area,"1.303979,103.8593",,"[u'$$ - $$$, Vegetarian Friendly, Vegan Options, Gluten Free Options']",,311,,Symmetry,tel:+65 6291 9901,,4.0,ui_bubble_rating bubble_40,ui_bubble_rating bubble_40,ui_bubble_rating bubble_40,ui_bubble_rating bubble_35,351 reviews,
0,"48 Boat Quay, Singapore 049837 Singapore",Central Area/City Area,"1.286937,103.84964","Barbecue, Japanese, Asian","[u'$$$$, Barbecue, Japanese, Asian']","Reservations, Seating, Serves Alcohol, Wine and Beer, Accepts American Express, Accepts Mastercard, Accepts Visa, Free Wifi, Accepts Credit Cards, Table Service, Private Dining, Full Bar",312,Dinner,Beef Yakiniku Dining Yakiniquest,tel:+65 6223 4129,"S$15,138 - S$18,503",4.5,ui_bubble_rating bubble_45,ui_bubble_rating bubble_45,ui_bubble_rating bubble_45,ui_bubble_rating bubble_40,108 reviews,
0,"26 Beach Road #B1-16 South Beach Avenue, Singapore 189768 Singapore",Central Area/City Area,"1.293906,103.85589","Bar, International, Contemporary, Pub","[u'$$ - $$$, Bar, International, Contemporary']",,313,,Alchemist Beer Lab,tel:+65 6386 4365,S$15 - S$40,4.5,ui_bubble_rating bubble_45,ui_bubble_rating bubble_45,ui_bubble_rating bubble_45,ui_bubble_rating bubble_40,96 reviews,Gluten Free Options
